fecha,pais,id_campaña,canal,gasto
2025-03-14,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2596.73
2025-03-14,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2907.91
2025-03-14,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2636.93
2025-03-14,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2340.49
2025-03-14,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1700.72
2025-03-15,MEXICO,ORGANIC_MEXICO,ORGANIC,2000.39
2025-03-15,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2778.67
2025-03-15,MEXICO,SOCIAL_MEXICO,SOCIAL,2826.9
2025-03-15,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,744.06
2025-03-15,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1691.2
2025-03-15,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2517.14
2025-03-15,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2675.72
2025-03-15,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1485.68
2025-03-15,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1435.46
2025-03-16,MEXICO,ORGANIC_MEXICO,ORGANIC,1193.85
2025-03-16,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2406.21
2025-03-16,MEXICO,SOCIAL_MEXICO,SOCIAL,575.12
2025-03-16,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1783.06
2025-03-16,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2579.61
2025-03-16,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1467.96
2025-03-16,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1290.87
2025-03-16,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2468.62
2025-03-16,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1630.64
2025-03-17,MEXICO,ORGANIC_MEXICO,ORGANIC,2380.07
2025-03-17,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,533.88
2025-03-17,MEXICO,SOCIAL_MEXICO,SOCIAL,1010.72
2025-03-17,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2026.73
2025-03-17,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,856.19
2025-03-17,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2562.97
2025-03-17,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1142.13
2025-03-17,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,784.67
2025-03-17,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1254.99
2025-03-18,MEXICO,ORGANIC_MEXICO,ORGANIC,2127.39
2025-03-18,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,554.52
2025-03-18,MEXICO,SOCIAL_MEXICO,SOCIAL,597.7
2025-03-18,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2755.39
2025-03-18,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1786.94
2025-03-18,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,725.58
2025-03-18,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2454.71
2025-03-18,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2197.85
2025-03-18,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2566.51
2025-03-19,MEXICO,ORGANIC_MEXICO,ORGANIC,1295.6
2025-03-19,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2775.27
2025-03-19,MEXICO,SOCIAL_MEXICO,SOCIAL,1582.66
2025-03-19,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,708.99
2025-03-19,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1766.0
2025-03-19,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1490.12
2025-03-19,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1911.73
2025-03-19,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,695.47
2025-03-19,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1376.88
2025-03-20,MEXICO,ORGANIC_MEXICO,ORGANIC,767.58
2025-03-20,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1208.18
2025-03-20,MEXICO,SOCIAL_MEXICO,SOCIAL,1055.35
2025-03-20,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2662.43
2025-03-20,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2038.09
2025-03-20,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2065.47
2025-03-20,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1737.1
2025-03-20,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2643.27
2025-03-20,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2882.59
2025-03-21,MEXICO,ORGANIC_MEXICO,ORGANIC,1620.17
2025-03-21,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1566.3
2025-03-21,MEXICO,SOCIAL_MEXICO,SOCIAL,2794.58
2025-03-21,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,779.63
2025-03-21,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2639.25
2025-03-21,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2818.25
2025-03-21,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1812.19
2025-03-21,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,894.59
2025-03-21,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2699.24
2025-03-22,MEXICO,ORGANIC_MEXICO,ORGANIC,1638.03
2025-03-22,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1156.59
2025-03-22,MEXICO,SOCIAL_MEXICO,SOCIAL,1576.11
2025-03-22,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,945.31
2025-03-22,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2258.04
2025-03-22,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2869.48
2025-03-22,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,619.11
2025-03-22,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2105.4
2025-03-22,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2375.49
2025-03-23,MEXICO,ORGANIC_MEXICO,ORGANIC,2423.01
2025-03-23,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1236.86
2025-03-23,MEXICO,SOCIAL_MEXICO,SOCIAL,2878.95
2025-03-23,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2899.55
2025-03-23,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2761.22
2025-03-23,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1298.04
2025-03-23,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2990.6
2025-03-23,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1297.98
2025-03-23,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2804.65
2025-03-24,MEXICO,ORGANIC_MEXICO,ORGANIC,2938.28
2025-03-24,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,585.56
2025-03-24,MEXICO,SOCIAL_MEXICO,SOCIAL,1895.26
2025-03-24,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2421.0
2025-03-24,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,663.73
2025-03-24,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,744.95
2025-03-24,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2387.88
2025-03-24,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2237.02
2025-03-24,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1168.73
2025-03-25,MEXICO,ORGANIC_MEXICO,ORGANIC,1332.11
2025-03-25,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2969.28
2025-03-25,MEXICO,SOCIAL_MEXICO,SOCIAL,2993.4
2025-03-25,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,922.63
2025-03-25,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,810.64
2025-03-25,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2105.36
2025-03-25,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1679.68
2025-03-25,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,843.26
2025-03-25,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2307.75
2025-03-26,MEXICO,ORGANIC_MEXICO,ORGANIC,2770.95
2025-03-26,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2834.31
2025-03-26,MEXICO,SOCIAL_MEXICO,SOCIAL,590.64
2025-03-26,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,547.28
2025-03-26,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2790.82
2025-03-26,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2841.48
2025-03-26,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2369.91
2025-03-26,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1040.64
2025-03-26,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1587.44
2025-03-27,MEXICO,ORGANIC_MEXICO,ORGANIC,2921.5
2025-03-27,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1917.8
2025-03-27,MEXICO,SOCIAL_MEXICO,SOCIAL,1857.03
2025-03-27,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2971.19
2025-03-27,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1290.25
2025-03-27,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2345.12
2025-03-27,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2357.61
2025-03-27,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2884.87
2025-03-27,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2233.71
2025-03-28,MEXICO,ORGANIC_MEXICO,ORGANIC,1300.24
2025-03-28,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2553.86
2025-03-28,MEXICO,SOCIAL_MEXICO,SOCIAL,1804.88
2025-03-28,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,676.5
2025-03-28,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1450.98
2025-03-28,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,603.17
2025-03-28,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1040.38
2025-03-28,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1955.53
2025-03-28,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1475.66
2025-03-29,MEXICO,ORGANIC_MEXICO,ORGANIC,2097.19
2025-03-29,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2467.24
2025-03-29,MEXICO,SOCIAL_MEXICO,SOCIAL,2769.14
2025-03-29,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2802.7
2025-03-29,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1921.42
2025-03-29,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1391.51
2025-03-29,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2417.71
2025-03-29,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,650.12
2025-03-29,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1490.41
2025-03-30,MEXICO,ORGANIC_MEXICO,ORGANIC,828.11
2025-03-30,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1731.35
2025-03-30,MEXICO,SOCIAL_MEXICO,SOCIAL,2408.97
2025-03-30,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2629.57
2025-03-30,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2563.4
2025-03-30,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,882.63
2025-03-30,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2458.53
2025-03-30,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1744.8
2025-03-30,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1358.22
2025-03-31,MEXICO,ORGANIC_MEXICO,ORGANIC,2238.17
2025-03-31,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2006.13
2025-03-31,MEXICO,SOCIAL_MEXICO,SOCIAL,2382.97
2025-03-31,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2830.91
2025-03-31,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,612.18
2025-03-31,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2945.61
2025-03-31,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2418.3
2025-03-31,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,546.85
2025-03-31,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2293.72
2025-04-01,MEXICO,ORGANIC_MEXICO,ORGANIC,1588.59
2025-04-01,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1113.38
2025-04-01,MEXICO,SOCIAL_MEXICO,SOCIAL,1004.92
2025-04-01,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2226.62
2025-04-01,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1794.02
2025-04-01,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1141.43
2025-04-01,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2836.63
2025-04-01,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2381.43
2025-04-01,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1662.12
2025-04-02,MEXICO,ORGANIC_MEXICO,ORGANIC,2618.67
2025-04-02,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1565.52
2025-04-02,MEXICO,SOCIAL_MEXICO,SOCIAL,1646.79
2025-04-02,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1088.54
2025-04-02,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2135.97
2025-04-02,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1699.24
2025-04-02,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,776.65
2025-04-02,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,872.62
2025-04-02,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1359.38
2025-04-03,MEXICO,ORGANIC_MEXICO,ORGANIC,2079.1
2025-04-03,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,955.01
2025-04-03,MEXICO,SOCIAL_MEXICO,SOCIAL,2603.31
2025-04-03,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1772.7
2025-04-03,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1264.02
2025-04-03,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2888.12
2025-04-03,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2828.62
2025-04-03,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2405.88
2025-04-03,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2451.95
2025-04-04,MEXICO,ORGANIC_MEXICO,ORGANIC,2924.95
2025-04-04,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2188.7
2025-04-04,MEXICO,SOCIAL_MEXICO,SOCIAL,1919.23
2025-04-04,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1496.64
2025-04-04,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1294.32
2025-04-04,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,743.49
2025-04-04,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,842.11
2025-04-04,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2195.9
2025-04-04,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,630.78
2025-04-05,MEXICO,ORGANIC_MEXICO,ORGANIC,2611.13
2025-04-05,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1982.97
2025-04-05,MEXICO,SOCIAL_MEXICO,SOCIAL,1488.23
2025-04-05,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2063.86
2025-04-05,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1965.5
2025-04-05,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2317.42
2025-04-05,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,977.94
2025-04-05,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2456.57
2025-04-05,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2613.24
2025-04-06,MEXICO,ORGANIC_MEXICO,ORGANIC,1191.92
2025-04-06,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1584.45
2025-04-06,MEXICO,SOCIAL_MEXICO,SOCIAL,2009.39
2025-04-06,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1242.79
2025-04-06,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1284.26
2025-04-06,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1281.05
2025-04-06,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,981.91
2025-04-06,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2044.79
2025-04-06,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1670.75
2025-04-07,MEXICO,ORGANIC_MEXICO,ORGANIC,2833.06
2025-04-07,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1068.41
2025-04-07,MEXICO,SOCIAL_MEXICO,SOCIAL,1571.1
2025-04-07,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2024.73
2025-04-07,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,730.82
2025-04-07,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1831.64
2025-04-07,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1489.46
2025-04-07,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1423.21
2025-04-07,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,788.44
2025-04-08,MEXICO,ORGANIC_MEXICO,ORGANIC,1619.03
2025-04-08,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2997.21
2025-04-08,MEXICO,SOCIAL_MEXICO,SOCIAL,2306.55
2025-04-08,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2706.41
2025-04-08,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,803.34
2025-04-08,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,905.32
2025-04-08,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,959.84
2025-04-08,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2825.69
2025-04-08,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2267.89
2025-04-09,MEXICO,ORGANIC_MEXICO,ORGANIC,821.65
2025-04-09,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2675.0
2025-04-09,MEXICO,SOCIAL_MEXICO,SOCIAL,2186.09
2025-04-09,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1466.77
2025-04-09,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2843.17
2025-04-09,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2524.52
2025-04-09,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2084.06
2025-04-09,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1620.5
2025-04-09,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1617.24
2025-04-10,MEXICO,ORGANIC_MEXICO,ORGANIC,530.09
2025-04-10,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,900.22
2025-04-10,MEXICO,SOCIAL_MEXICO,SOCIAL,2985.3
2025-04-10,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1457.55
2025-04-10,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,605.02
2025-04-10,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,836.96
2025-04-10,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1568.67
2025-04-10,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,568.23
2025-04-10,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2641.67
2025-04-11,MEXICO,ORGANIC_MEXICO,ORGANIC,648.7
2025-04-11,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1998.4
2025-04-11,MEXICO,SOCIAL_MEXICO,SOCIAL,1019.84
2025-04-11,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1094.33
2025-04-11,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1805.77
2025-04-11,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1248.96
2025-04-11,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2797.2
2025-04-11,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1975.86
2025-04-11,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,529.41
2025-04-12,MEXICO,ORGANIC_MEXICO,ORGANIC,2544.38
2025-04-12,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2012.43
2025-04-12,MEXICO,SOCIAL_MEXICO,SOCIAL,1096.23
2025-04-12,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1141.81
2025-04-12,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2129.3
2025-04-12,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2552.18
2025-04-12,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1722.17
2025-04-12,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1648.06
2025-04-12,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2414.69
2025-04-13,MEXICO,ORGANIC_MEXICO,ORGANIC,998.5
2025-04-13,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1146.51
2025-04-13,MEXICO,SOCIAL_MEXICO,SOCIAL,1792.3
2025-04-13,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2781.69
2025-04-13,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1282.75
2025-04-13,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1714.96
2025-04-13,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1755.88
2025-04-13,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,750.85
2025-04-13,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1189.58
2025-04-14,MEXICO,ORGANIC_MEXICO,ORGANIC,937.27
2025-04-14,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,770.89
2025-04-14,MEXICO,SOCIAL_MEXICO,SOCIAL,2972.83
2025-04-14,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1280.83
2025-04-14,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1254.61
2025-04-14,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,825.87
2025-04-14,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1502.33
2025-04-14,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,2821.06
2025-04-14,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,640.98
2025-04-15,MEXICO,ORGANIC_MEXICO,ORGANIC,1494.61
2025-04-15,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,2547.24
2025-04-15,MEXICO,SOCIAL_MEXICO,SOCIAL,2941.47
2025-04-15,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2850.39
2025-04-15,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1051.63
2025-04-15,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1246.96
2025-04-15,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,2435.64
2025-04-15,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1064.27
2025-04-15,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1838.18
2025-04-16,MEXICO,ORGANIC_MEXICO,ORGANIC,822.63
2025-04-16,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,594.56
2025-04-16,MEXICO,SOCIAL_MEXICO,SOCIAL,948.58
2025-04-16,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,608.25
2025-04-16,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2566.05
2025-04-16,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,566.53
2025-04-16,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,847.78
2025-04-16,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1056.46
2025-04-16,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,645.59
2025-04-17,MEXICO,ORGANIC_MEXICO,ORGANIC,1281.69
2025-04-17,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,1679.03
2025-04-17,MEXICO,SOCIAL_MEXICO,SOCIAL,2613.53
2025-04-17,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2718.5
2025-04-17,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1376.71
2025-04-17,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2544.17
2025-04-17,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,552.76
2025-04-17,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1927.66
2025-04-17,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1120.11
2025-04-18,MEXICO,ORGANIC_MEXICO,ORGANIC,1331.29
2025-04-18,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,685.69
2025-04-18,MEXICO,SOCIAL_MEXICO,SOCIAL,1292.88
2025-04-18,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,2001.17
2025-04-18,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,1531.17
2025-04-18,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,1802.53
2025-04-18,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1837.64
2025-04-18,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,737.35
2025-04-18,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,2963.99
2025-04-19,MEXICO,ORGANIC_MEXICO,ORGANIC,1911.35
2025-04-19,MEXICO,PAID_SEARCH_MEXICO,PAID_SEARCH,889.34
2025-04-19,MEXICO,SOCIAL_MEXICO,SOCIAL,1271.51
2025-04-19,COLOMBIA,ORGANIC_COLOMBIA,ORGANIC,1733.01
2025-04-19,COLOMBIA,PAID_SEARCH_COLOMBIA,PAID_SEARCH,2511.43
2025-04-19,COLOMBIA,SOCIAL_COLOMBIA,SOCIAL,2611.02
2025-04-19,ARGENTINA,ORGANIC_ARGENTINA,ORGANIC,1592.65
2025-04-19,ARGENTINA,PAID_SEARCH_ARGENTINA,PAID_SEARCH,1288.65
2025-04-19,ARGENTINA,SOCIAL_ARGENTINA,SOCIAL,1978.68
